;ds;y;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;Christi Himmelfahrt;Christi Himmelfahrt_lower;Christi Himmelfahrt_upper;Erster Mai;Erster Mai_lower;Erster Mai_upper;Erster Weihnachtstag;Erster Weihnachtstag_lower;Erster Weihnachtstag_upper;Karfreitag;Karfreitag_lower;Karfreitag_upper;Neujahr;Neujahr_lower;Neujahr_upper;Ostermontag;Ostermontag_lower;Ostermontag_upper;Pfingstmontag;Pfingstmontag_lower;Pfingstmontag_upper;Reformationstag;Reformationstag_lower;Reformationstag_upper;Tag der Deutschen Einheit;Tag der Deutschen Einheit_lower;Tag der Deutschen Einheit_upper;Zweiter Weihnachtstag;Zweiter Weihnachtstag_lower;Zweiter Weihnachtstag_upper;additive_terms;additive_terms_lower;additive_terms_upper;holidays;holidays_lower;holidays_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat;residuals
669;2013-10-13;27225059.0;-4765601.995373734;-133849746.55452389;60041561.79546676;-4765601.995373734;-4765601.995373734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-32699381.175943878;-32699381.175943878;-32699381.175943878;0.0;0.0;0.0;-19030283.04565273;-19030283.04565273;-19030283.04565273;-13669098.130291147;-13669098.130291147;-13669098.130291147;0.0;0.0;0.0;-37464983.171317615;-64690042.171317615
670;2013-10-14;-12506245.0;-4772181.799106947;-101314668.06609362;86130384.97924744;-4772181.799106947;-4772181.799106947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2604412.3073604386;-2604412.3073604386;-2604412.3073604386;0.0;0.0;0.0;10471503.781333461;10471503.781333461;10471503.781333461;-13075916.0886939;-13075916.0886939;-13075916.0886939;0.0;0.0;0.0;-7376594.106467386;5129650.893532614
671;2013-10-15;-67455094.0;-4778761.60284016;-113295116.81929116;84801032.13066879;-4778761.60284016;-4778761.60284016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7162197.9479752155;-7162197.9479752155;-7162197.9479752155;0.0;0.0;0.0;5176495.516132974;5176495.516132974;5176495.516132974;-12338693.46410819;-12338693.46410819;-12338693.46410819;0.0;0.0;0.0;-11940959.550815376;55514134.44918463
672;2013-10-16;-101914239.0;-4785341.406573372;-106968071.96240647;81391388.81026143;-4785341.406573372;-4785341.406573372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-9967966.082756495;-9967966.082756495;-9967966.082756495;0.0;0.0;0.0;1503571.4166889966;1503571.4166889966;1503571.4166889966;-11471537.49944549;-11471537.49944549;-11471537.49944549;0.0;0.0;0.0;-14753307.489329867;87160931.51067013
673;2013-10-17;-70661624.0;-4791921.210306584;-100796439.45704807;89425528.81617336;-4791921.210306584;-4791921.210306584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7772864.874199073;-7772864.874199073;-7772864.874199073;0.0;0.0;0.0;2718160.657388979;2718160.657388979;2718160.657388979;-10491025.531588051;-10491025.531588051;-10491025.531588051;0.0;0.0;0.0;-12564786.084505657;58096837.915494345
674;2013-10-18;-57416290.0;-4798501.014039797;-107305968.876764;92155171.45245577;-4798501.014039797;-4798501.014039797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4100956.6350045996;-4100956.6350045996;-4100956.6350045996;0.0;0.0;0.0;5314798.907252107;5314798.907252107;5314798.907252107;-9415755.542256707;-9415755.542256707;-9415755.542256707;0.0;0.0;0.0;-8899457.649044396;48516832.350955606
675;2013-10-25;-91310195.0;-4844559.640172284;-98196966.27220787;93637240.29912144;-4844559.640172284;-4844559.640172284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4334284.470142491;4334284.470142491;4334284.470142491;0.0;0.0;0.0;5314798.907237772;5314798.907237772;5314798.907237772;-980514.437095281;-980514.437095281;-980514.437095281;0.0;0.0;0.0;-510275.17002979293;90799919.82997021
676;2013-10-26;31254864.0;-4851139.443905497;-103035848.9587709;83006488.25421126;-4851139.443905497;-4851139.443905497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6039707.500544552;-6039707.500544552;-6039707.500544552;0.0;0.0;0.0;-6154247.233064422;-6154247.233064422;-6154247.233064422;114539.73251987138;114539.73251987138;114539.73251987138;0.0;0.0;0.0;-10890846.944450049;-42145710.94445005
677;2013-10-27;-104131067.0;-4857719.247638709;-118165637.91161521;73182939.86203583;-4857719.247638709;-4857719.247638709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17897510.73932711;-17897510.73932711;-17897510.73932711;0.0;0.0;0.0;-19030283.04565243;-19030283.04565243;-19030283.04565243;1132772.3063253218;1132772.3063253218;1132772.3063253218;0.0;0.0;0.0;-22755229.98696582;81375837.01303418
678;2013-10-28;51456383.0;-4864299.051371923;-85899632.54922947;103897398.72711296;-4864299.051371923;-4864299.051371923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12535010.409494583;12535010.409494583;12535010.409494583;0.0;0.0;0.0;10471503.781321641;10471503.781321641;10471503.781321641;2063506.6281729399;2063506.6281729399;2063506.6281729399;0.0;0.0;0.0;7670711.35812266;-43785671.64187734
679;2013-10-29;-88111226.0;-4870878.855105136;-97595535.26413009;90221660.07343256;-4870878.855105136;-4870878.855105136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8075458.687938467;8075458.687938467;8075458.687938467;0.0;0.0;0.0;5176495.516126971;5176495.516126971;5176495.516126971;2898963.171811497;2898963.171811497;2898963.171811497;0.0;0.0;0.0;3204579.832833331;91315805.83283333
680;2013-10-30;27836516.0;-4877458.6588383475;-99857668.47682598;102910812.28724171;-4877458.6588383475;-4877458.6588383475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5137932.832566677;5137932.832566677;5137932.832566677;0.0;0.0;0.0;1503571.4166660747;1503571.4166660747;1503571.4166660747;3634361.4159006015;3634361.4159006015;3634361.4159006015;0.0;0.0;0.0;260474.17372832913;-27576041.82627167
681;2013-10-31;60438420.0;-4884038.46257156;-97505610.63215025;93933868.11484997;-4884038.46257156;-4884038.46257156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6986091.941049744;6986091.941049744;6986091.941049744;0.0;0.0;0.0;2718160.6573243253;2718160.6573243253;2718160.6573243253;4267931.283725418;4267931.283725418;4267931.283725418;0.0;0.0;0.0;2102053.478478184;-58336366.521521814
682;2013-11-01;56007016.0;-4890618.266304772;-91800084.7630893;100914740.19472817;-4890618.266304772;-4890618.266304772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10115633.939592013;10115633.939592013;10115633.939592013;0.0;0.0;0.0;5314798.90725713;5314798.90725713;5314798.90725713;4800835.032334884;4800835.032334884;4800835.032334884;0.0;0.0;0.0;5225015.673287241;-50782000.32671276
683;2013-11-02;10195480.0;-4897198.070037985;-96729781.65557927;86757220.26519929;-4897198.070037985;-4897198.070037985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-917244.0547876885;-917244.0547876885;-917244.0547876885;0.0;0.0;0.0;-6154247.233071426;-6154247.233071426;-6154247.233071426;5237003.178283737;5237003.178283737;5237003.178283737;0.0;0.0;0.0;-5814442.124825674;-16009922.124825675
684;2013-11-03;-114560342.0;-4903777.873771198;-122250010.72042285;74850918.77264838;-4903777.873771198;-4903777.873771198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-13447392.414650079;-13447392.414650079;-13447392.414650079;0.0;0.0;0.0;-19030283.04564651;-19030283.04564651;-19030283.04564651;5582890.630996432;5582890.630996432;5582890.630996432;0.0;0.0;0.0;-18351170.288421277;96209171.71157873
685;2013-11-04;68414145.0;-4910357.67750441;-80866560.3327272;103657078.25225642;-4910357.67750441;-4910357.67750441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16318665.373707604;16318665.373707604;16318665.373707604;0.0;0.0;0.0;10471503.781338017;10471503.781338017;10471503.781338017;5847161.592369586;5847161.592369586;5847161.592369586;0.0;0.0;0.0;11408307.696203195;-57005837.303796805
686;2013-11-05;84640080.0;-4916937.481237623;-88285460.37475808;96383268.66395217;-4916937.481237623;-4916937.481237623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11216809.4157268;11216809.4157268;11216809.4157268;0.0;0.0;0.0;5176495.516163386;5176495.516163386;5176495.516163386;6040313.899563411;6040313.899563411;6040313.899563411;0.0;0.0;0.0;6299871.934489177;-78340208.06551082
687;2013-11-06;125533550.0;-4923517.284970835;-90808626.43611099;99862464.308356;-4923517.284970835;-4923517.284970835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7677826.6903409995;7677826.6903409995;7677826.6903409995;0.0;0.0;0.0;1503571.4166982127;1503571.4166982127;1503571.4166982127;6174255.273642787;6174255.273642787;6174255.273642787;0.0;0.0;0.0;2754309.4053701647;-122779240.59462984
688;2013-11-07;-94352021.0;-4930097.088704048;-96880725.05115078;102730691.5650734;-4930097.088704048;-4930097.088704048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8980005.992396578;8980005.992396578;8980005.992396578;0.0;0.0;0.0;2718160.6573409876;2718160.6573409876;2718160.6573409876;6261845.335055592;6261845.335055592;6261845.335055592;0.0;0.0;0.0;4049908.9036925305;98401929.90369253
689;2013-11-08;-12578871.0;-4936676.892437261;-89274233.23408012;101188990.16248089;-4936676.892437261;-4936676.892437261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11631217.12313072;11631217.12313072;11631217.12313072;0.0;0.0;0.0;5314798.907242794;5314798.907242794;5314798.907242794;6316418.215887927;6316418.215887927;6316418.215887927;0.0;0.0;0.0;6694540.2306934595;19273411.23069346
690;2013-11-09;-31988276.0;-4943256.6961704735;-100645435.68933728;91226936.1208346;-4943256.6961704735;-4943256.6961704735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197053.8758685877;197053.8758685877;197053.8758685877;0.0;0.0;0.0;-6154247.233105547;-6154247.233105547;-6154247.233105547;6351301.108974135;6351301.108974135;6351301.108974135;0.0;0.0;0.0;-4746202.820301886;27242073.179698113
691;2013-11-10;-35113947.0;-4949836.499903685;-119927355.32630922;76027891.2250761;-4949836.499903685;-4949836.499903685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12650938.916152684;-12650938.916152684;-12650938.916152684;0.0;0.0;0.0;-19030283.045640584;-19030283.045640584;-19030283.045640584;6379344.129487901;6379344.129487901;6379344.129487901;0.0;0.0;0.0;-17600775.41605637;17513171.58394363
692;2013-11-11;121158314.0;-4956416.303636897;-80068868.57596005;115646247.36947817;-4956416.303636897;-4956416.303636897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16883980.206504926;16883980.206504926;16883980.206504926;0.0;0.0;0.0;10471503.781318074;10471503.781318074;10471503.781318074;6412476.425186851;6412476.425186851;6412476.425186851;0.0;0.0;0.0;11927563.902868029;-109230750.09713197
693;2013-11-12;34292187.0;-4962996.10737011;-88345292.78399737;102401676.98519513;-4962996.10737011;-4962996.10737011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11637798.085733697;11637798.085733697;11637798.085733697;0.0;0.0;0.0;5176495.51614116;5176495.51614116;5176495.51614116;6461302.569592537;6461302.569592537;6461302.569592537;0.0;0.0;0.0;6674801.978363587;-27617385.02163641
694;2013-11-13;-32299597.0;-4969575.911103323;-92562761.61690947;100969222.58513047;-4969575.911103323;-4969575.911103323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8038323.353122117;8038323.353122117;8038323.353122117;0.0;0.0;0.0;1503571.4166867514;1503571.4166867514;1503571.4166867514;6534751.936435366;6534751.936435366;6534751.936435366;0.0;0.0;0.0;3068747.442018794;35368344.44201879
695;2013-11-14;-12217571.0;-4976155.714836536;-88840070.02102175;98908736.74371749;-4976155.714836536;-4976155.714836536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9357952.681166627;9357952.681166627;9357952.681166627;0.0;0.0;0.0;2718160.6573576503;2718160.6573576503;2718160.6573576503;6639792.023808976;6639792.023808976;6639792.023808976;0.0;0.0;0.0;4381796.966330091;16599367.96633009
696;2013-11-15;-1304052.0;-4982735.518569748;-89960484.28143732;99855130.16822554;-4982735.518569748;-4982735.518569748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12096013.533250922;12096013.533250922;12096013.533250922;0.0;0.0;0.0;5314798.90726456;5314798.90726456;5314798.90726456;6781214.625986363;6781214.625986363;6781214.625986363;0.0;0.0;0.0;7113278.014681174;8417330.014681175
697;2013-11-16;24574284.0;-4989315.322302961;-104887588.66401054;95304129.61844568;-4989315.322302961;-4989315.322302961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;807254.1698427048;807254.1698427048;807254.1698427048;0.0;0.0;0.0;-6154247.233049149;-6154247.233049149;-6154247.233049149;6961501.402891853;6961501.402891853;6961501.402891853;0.0;0.0;0.0;-4182061.152460256;-28756345.152460255
698;2013-11-17;92767587.0;-4995895.126036173;-111662695.52262603;81515488.90140015;-4995895.126036173;-4995895.126036173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11849510.201682415;-11849510.201682415;-11849510.201682415;0.0;0.0;0.0;-19030283.045646213;-19030283.045646213;-19030283.045646213;7180772.843963799;7180772.843963799;7180772.843963799;0.0;0.0;0.0;-16845405.327718586;-109612992.32771859
699;2013-11-24;-95267413.0;-5041953.752168662;-112072884.44804399;85794048.02574353;-5041953.752168662;-5041953.752168662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-9656481.553941468;-9656481.553941468;-9656481.553941468;0.0;0.0;0.0;-19030283.04564029;-19030283.04564029;-19030283.04564029;9373801.491698822;9373801.491698822;9373801.491698822;0.0;0.0;0.0;-14698435.306110129;80568977.69388987
700;2013-11-25;-146510240.0;-5048533.555901873;-78780220.0685992;117890933.41072874;-5048533.555901873;-5048533.555901873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20144351.37578291;20144351.37578291;20144351.37578291;0.0;0.0;0.0;10471503.781306256;10471503.781306256;10471503.781306256;9672847.594476657;9672847.594476657;9672847.594476657;0.0;0.0;0.0;15095817.819881037;161606057.81988102
701;2013-11-26;27534327.0;-5055113.359635086;-91684091.04763183;102532953.30588892;-5055113.359635086;-5055113.359635086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15112256.50321262;15112256.50321262;15112256.50321262;0.0;0.0;0.0;5176495.516116904;5176495.516116904;5176495.516116904;9935760.987095714;9935760.987095714;9935760.987095714;0.0;0.0;0.0;10057143.143577535;-17477183.856422465
702;2013-11-27;51969558.0;-5061693.163368298;-93517383.3065195;107860450.18128498;-5061693.163368298;-5061693.163368298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11655801.66631873;11655801.66631873;11655801.66631873;0.0;0.0;0.0;1503571.416675166;1503571.416675166;1503571.416675166;10152230.249643564;10152230.249643564;10152230.249643564;0.0;0.0;0.0;6594108.502950432;-45375449.49704957
703;2013-11-28;106698375.0;-5068272.967101512;-88571930.99885716;104313114.38393301;-5068272.967101512;-5068272.967101512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13031299.75807219;13031299.75807219;13031299.75807219;0.0;0.0;0.0;2718160.657330935;2718160.657330935;2718160.657330935;10313139.100741254;10313139.100741254;10313139.100741254;0.0;0.0;0.0;7963026.790970678;-98735348.20902932
704;2013-11-29;-38655223.0;-5074852.7708347235;-84020309.11351922;103138479.14470313;-5074852.7708347235;-5074852.7708347235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15725764.198309759;15725764.198309759;15725764.198309759;0.0;0.0;0.0;5314798.9072527345;5314798.9072527345;5314798.9072527345;10410965.291057026;10410965.291057026;10410965.291057026;0.0;0.0;0.0;10650911.427475035;49306134.427475035
705;2013-11-30;42620002.0;-5081432.574567936;-106538003.7295842;93048048.12328605;-5081432.574567936;-5081432.574567936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4285882.871154329;4285882.871154329;4285882.871154329;0.0;0.0;0.0;-6154247.233090275;-6154247.233090275;-6154247.233090275;10440130.104244603;10440130.104244603;10440130.104244603;0.0;0.0;0.0;-795549.7034136076;-43415551.703413606
706;2013-12-01;76511340.0;-5088012.378301149;-105981503.44513205;84253817.28477103;-5088012.378301149;-5088012.378301149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8632997.001223808;-8632997.001223808;-8632997.001223808;0.0;0.0;0.0;-19030283.045634367;-19030283.045634367;-19030283.045634367;10397286.044410555;10397286.044410555;10397286.044410555;0.0;0.0;0.0;-13721009.379524957;-90232349.37952496
707;2013-12-02;-57372850.0;-5094592.182034361;-78658610.22391847;114099389.76887876;-5094592.182034361;-5094592.182034361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20753035.939142685;20753035.939142685;20753035.939142685;0.0;0.0;0.0;10471503.781282187;10471503.781282187;10471503.781282187;10281532.157860499;10281532.157860499;10281532.157860499;0.0;0.0;0.0;15658443.757108323;73031293.75710833
708;2013-12-03;-328858.0;-5101171.985767574;-91797962.03621559;104750197.43128866;-5101171.985767574;-5101171.985767574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15271044.170377808;15271044.170377808;15271044.170377808;0.0;0.0;0.0;5176495.516153319;5176495.516153319;5176495.516153319;10094548.654224487;10094548.654224487;10094548.654224487;0.0;0.0;0.0;10169872.184610233;10498730.184610233
709;2013-12-04;40585808.0;-5107751.789500786;-96432529.45493852;102306243.29820284;-5107751.789500786;-5107751.789500786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11344216.40849289;11344216.40849289;11344216.40849289;0.0;0.0;0.0;1503571.4166959657;1503571.4166959657;1503571.4166959657;9840644.991796924;9840644.991796924;9840644.991796924;0.0;0.0;0.0;6236464.618992103;-34349343.381007895
710;2013-12-05;-1726.0;-5114331.593233999;-90712715.14117573;99562910.4168662;-5114331.593233999;-5114331.593233999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12244878.956735445;12244878.956735445;12244878.956735445;0.0;0.0;0.0;2718160.657363434;2718160.657363434;2718160.657363434;9526718.299372012;9526718.299372012;9526718.299372012;0.0;0.0;0.0;7130547.363501446;7132273.363501446
711;2013-12-06;-74591968.0;-5120911.396967211;-88308855.37253061;107515490.3177624;-5120911.396967211;-5120911.396967211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14476920.747172222;14476920.747172222;14476920.747172222;0.0;0.0;0.0;5314798.9072745005;5314798.9072745005;5314798.9072745005;9162121.839897722;9162121.839897722;9162121.839897722;0.0;0.0;0.0;9356009.350205012;83947977.350205
712;2013-12-07;99658582.0;-5127491.200700424;-96903583.93272784;94507774.83344413;-5127491.200700424;-5127491.200700424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2604198.8606375456;2604198.8606375456;2604198.8606375456;0.0;0.0;0.0;-6154247.233097278;-6154247.233097278;-6154247.233097278;8758446.093734823;8758446.093734823;8758446.093734823;0.0;0.0;0.0;-2523292.340062878;-102181874.34006287
713;2013-12-08;72311266.0;-5134071.004433637;-115801962.43499246;90242809.82455492;-5134071.004433637;-5134071.004433637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10701065.182664009;-10701065.182664009;-10701065.182664009;0.0;0.0;0.0;-19030283.04565275;-19030283.04565275;-19030283.04565275;8329217.862988743;8329217.862988743;8329217.862988743;0.0;0.0;0.0;-15835136.187097646;-88146402.18709764
